"","area_rural","area_suburban","area_urban","marital_divorced","marital_married","marital_never_married","marital_separated","marital_widowed","gender_female","gender_male","gender_nonbinary","techie_no","techie_yes","contract_month_to_month","contract_one_year","contract_two_year","port_modem_no","port_modem_yes","tablet_no","tablet_yes","internet_service_dsl","internet_service_fiber_optic","internet_service_none","phone_no","phone_yes","multiple_no","multiple_yes","online_security_no","online_security_yes","online_backup_no","online_backup_yes","device_protection_no","device_protection_yes","tech_support_no","tech_support_yes","streaming_tv_no","streaming_tv_yes","streaming_movies_no","streaming_movies_yes","paperless_billing_no","paperless_billing_yes","payment_method_bank_transfer_automatic","payment_method_credit_card_automatic","payment_method_electronic_check","payment_method_mailed_check","zip","children","age","income","outage_sec_perweek","email","contacts","yearly_equip_failure","tenure","monthly_charge","bandwidth_gb_year","item1","item2","item3","item4","item5","item6","item7","item8","churn"
"7929",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0.898451156551079,0.25,0.690140845070423,0.193877281224887,0.2508130995462,0.666666666666667,0.333333333333333,0,0.728300811604603,0.868923709905492,0.683673155047002,0.2,0.4,0.6,0.6,0.4,0.4,0.8,0.4,"No"
"7930",0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0.237235253465588,0,0.0422535211267606,0.0995020635702373,0.385964955875478,0.166666666666667,0,0,0.895216897791729,0.678872783506188,0.832992367951194,0.4,0.6,0.4,0.6,0.4,0.6,0.2,0.6,"No"
"7931",0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.951105736005529,0.25,0.422535211267606,0.582789461177041,0.529436886137374,0.444444444444444,0,1,0.717799668524922,0.356818363879393,0.718175572115107,0.8,0.6,0.2,0.8,0.6,0.6,0.8,0.8,"No"
"7932",0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0.311354120086182,0.375,0.816901408450704,0.171013425921172,0.484672445269181,0.333333333333333,0.666666666666667,0.5,0.895277466140321,0.666738036708539,0.868167656575826,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.8,"No"
"7933",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.294981503313143,0.625,0.0422535211267606,0.169619789316364,0.353576344724615,0.611111111111111,0.333333333333333,0,0.810125269993978,0.404344893074087,0.815737916955278,0.4,0.4,0.4,0.4,0.8,0.4,0.2,0.6,"No"
"7934",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0.989857311272816,0.375,0.0845070422535211,0.0635513169324179,0.544032863058054,0.5,0.333333333333333,0,0.961227242076871,0.606563395031245,0.882408911757259,0.6,0.4,0.6,0.2,0.4,0.8,0.4,0.6,"No"
"7935",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0.528598723525347,0,0.830985915492958,0.827593665179372,0.468712313492556,0.444444444444444,0.666666666666667,0.5,0.996558731803578,0.39239855481327,0.901921098294064,0.2,0.4,0.4,0.4,0.8,0.2,0.4,0.6,"No"
"7936",0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0.723230619130859,0.375,0.492957746478873,0.0230245164741576,0.497555985694644,0.611111111111111,0.666666666666667,0.5,0.993475239433725,0.439912713750496,0.943304113818155,0.4,0.2,0.6,0.2,0.6,0.4,0.2,0.4,"No"
"7937",1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.714693686735233,0,0.225352112676056,0.204592985098292,0.146835188971733,0.444444444444444,0.666666666666667,0,0.866995005336776,0.571599338075135,0.848213738315607,1,0.8,0.8,0.8,0.4,0.6,0.4,0.8,"No"
"7938",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0.496290499613805,0.125,0.563380281690141,0.52895689178609,0.700890058098144,0.166666666666667,0.666666666666667,0,0.96827317215429,0.773767883223285,0.941854006226141,0.4,0.6,0.2,0.4,0.8,0.4,0.4,0.6,"No"
"7939",1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.190058538964999,0.375,0.211267605633803,0.091170484141562,0.596813316184496,0.277777777777778,0.333333333333333,0,0.767389792650034,0.285487177302743,0.732156360021631,0.2,0.4,0,0.6,0.4,0,0.2,0.4,"No"
"7940",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0.0579799991869588,0.5,0.591549295774648,0.15568698093889,0.352321525567329,0.333333333333333,0,0,0.953526328694906,0.118875509910934,0.86523542999661,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.4,"No"
"7941",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0.359465831944388,0.25,0.535211267605634,0.410319088285456,0.343755898113135,0.611111111111111,0.666666666666667,0.5,0.90380323591614,0.285335879538319,0.828067472537115,0.4,0.4,0.8,0.6,0.6,0.6,0.6,0.6,"No"
"7942",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0.31056140493516,0,0.422535211267606,0.308488771870275,0.437436543220865,0.388888888888889,0,0,0.697936349032349,0.214170264100096,0.592209101573182,0.2,0,0,0.2,0.2,0.4,0.6,0.2,"No"
"7943",0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0.521830155697386,0.25,0.619718309859155,0.154193810413189,0.563441643821567,0.5,0,0,0.803422184940917,0.285335879538319,0.753630977260718,0.4,0.2,0.4,0.6,0.2,0.4,0.6,0.8,"No"
"7944",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0.140747591365503,0,0.605633802816901,0.705913729883697,0.380995320816128,0.444444444444444,0.333333333333333,0.5,0.974925830535733,0.642242072245739,0.863952532115618,0.4,0.4,0.6,0.2,0.4,0.6,0.4,0.4,"No"
"7945",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.473423716411236,0,0.267605633802817,0.0963291065241776,0.447751259478349,0.5,0,0,0.847669617293678,0.17836836009005,0.794036558271138,0.4,0.4,0.2,0.6,0.4,0.6,0.6,0.8,"No"
"7946",0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0.147699093459084,0.125,1,0.0916351644367484,0.467651260235115,0.722222222222222,0,0,0.97464820212858,0.773872554632635,0.87091284528676,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.6,"No"
"7947",0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0.783558274726615,0.125,0.704225352112676,0.287599019473638,0.388553885161598,0.666666666666667,0,0.5,0.785481699231216,0.773785487051221,0.716647697412569,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.4,"Yes"
"7948",1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.27880198382048,0.125,0.901408450704225,0.363964985082445,0.218400260598475,0.222222222222222,0.333333333333333,0,0.57773691182781,0.178590073166219,0.506275036286933,0.4,0.4,0.4,0.6,0.2,0.6,0.6,0.4,"No"
"7949",1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.185942517988536,0.375,0.323943661971831,0.227097273102078,0.589848812900076,0.555555555555556,0.333333333333333,0,0.825231156989554,0.726248014936458,0.787934223483377,0.4,0.2,0.4,0.6,0.4,0.6,0.4,0.2,"No"
"7950",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.400270336192528,0,0.507042253521127,0.355296882356646,0.321266685694994,0.666666666666667,0.666666666666667,0,0.815546700619499,0.309170035226544,0.674721147557244,0.2,0.2,0,0.4,0.6,0.4,0.6,0,"No"
"7951",0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.224694093255823,0.375,0.253521126760563,0.026986548689997,0.757553735728613,0.388888888888889,0.666666666666667,0.5,0.769617158455364,0.452034614511542,0.774671863661876,0.4,0.6,0.4,0.6,0.4,0.2,0.4,0.6,"No"
"7952",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0.906947436887678,0,0.253521126760563,0.17740777284726,0.315589192346908,0.666666666666667,0.666666666666667,0.5,0.519795257571551,0.285508587363747,0.519641454168072,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,"No"
"7953",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0.412892800520346,0.75,0.661971830985915,0.338736410810047,0.331767995520851,0.5,0.333333333333333,0,0.913801098276005,0.678716727950429,0.919346622940077,1,0.8,0.8,0.8,0.4,1,0.8,0.6,"No"
"7954",1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0.721553721696004,0.125,0.0985915492957746,0.104439625238212,0.408479243216245,0.611111111111111,0.666666666666667,0,0.831777046049524,0.273384307707033,0.730578479427842,0.6,0.6,0.4,0.6,0.4,0.4,0.4,0.8,"No"
"7955",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0.477295825033538,0.25,0.492957746478873,0.953561078695431,0.0491528911781114,0.777777777777778,0,0.5,0.988926697311058,0.607239477179822,0.889728505580705,0.4,0.6,0.2,0.4,0.6,0.6,0.4,0,"No"
"7956",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.57391560632546,0.125,0.183098591549296,0.480817080505962,0.206144948639894,0.666666666666667,0,0,0.880780502333036,0.72631938180647,0.887278048564317,0.6,0.6,0.6,0.6,0.6,0.4,0.8,0.4,"No"
"7957",0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0.8093316801496,0.125,0.633802816901408,0.215856731957738,0.434000092844984,0.666666666666667,0,0,0.810725741784791,0.606629052551656,0.741893373689761,0,0,0.2,0.6,0.4,0.4,0.2,0.4,"No"
"7958",1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0.9462071628928,0.125,0.943661971830986,0.329228374395994,0.470025358427382,0.388888888888889,0.333333333333333,0,0.82354904717818,0.38064300398495,0.687172976299561,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.4,"No"
"7959",0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0.0545550632139518,0.25,0.788732394366197,0.18548400855361,0.798234409186819,0.611111111111111,0,0,0.641556231316777,0.273612681691071,0.543883085569606,0.4,0.6,0.6,0.4,0.8,0.2,0.6,0.4,"No"
"7960",1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.811161022805805,0.625,0.352112676056338,0.393877717848098,0.552976816878631,0.222222222222222,0.666666666666667,0,0.905484500587767,0.225992424007094,0.858080058367196,0.6,0.4,0.8,0.2,1,0.2,0.4,0.4,"No"
"7961",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.704805073376967,0,0.23943661971831,0.0754691091908135,0.452752746466441,0.388888888888889,0.333333333333333,0,0.881419568838999,0.166493864478377,0.738794502119194,0.4,0.4,0.4,0.2,0.6,0.4,0.4,0.4,"No"
"7962",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.183035895768121,0.125,0.901408450704225,0.460806638742726,0.437433437093062,0.666666666666667,0.333333333333333,0,0.999479816485228,0.547190441193749,0.876229345735822,0.2,0.4,0.4,0.4,0.6,0.4,0.2,0.6,"No"
"7963",0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.065195739664214,0,0.957746478873239,0.428392701826856,0.657408222112309,0.388888888888889,0,0,0.903008241126709,0.320976018643006,0.74491291535415,0.4,0.6,0.6,0.2,0.6,0.4,0.4,0.2,"No"
"7964",0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0.336477092564738,0.375,0.591549295774648,0.451397246831915,0.379988653032761,0.388888888888889,0.666666666666667,0,0.766582402477634,0.332954709884895,0.667693750829382,0.4,0.6,0.4,0.6,0.4,0.4,0.6,0.8,"No"
"7965",0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0.170921582178137,0.375,0.563380281690141,0.603668863986452,0.57563234832185,0.277777777777778,0,0,0.73008518332546,0.380414154221779,0.65287585189516,0.4,0.4,0.4,0.2,0.6,0.6,0.4,0.6,"No"
"7966",1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0.496199032480995,0,0.591549295774648,0.380333584984625,0.304573677182058,0.444444444444444,0.333333333333333,0,0.750545875763105,0.404377246055159,0.722997014740518,0.4,0.4,0.6,0.4,0.2,0.4,0.8,0.4,"No"
"7967",0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0.841751697223464,0.25,0.253521126760563,0.349936281310837,0.389940912413182,0.722222222222222,0.666666666666667,0,0.878828792942114,0.487620039015887,0.791337016186833,0.2,0.2,0.2,0.8,0.2,0.6,1,0.4,"No"
"7968",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.177100695150209,0.375,0.028169014084507,0.336549171091048,0.624508116424899,0.722222222222222,0,0.5,0.801046356253223,0.678695317889425,0.831419644940026,0.2,0.4,0,0.8,0.6,0.2,0.6,0.2,"No"
"7969",1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0.965638847107606,0.5,0.647887323943662,0.456307236552672,0.293235858901377,0.444444444444444,0,0,0.920471363735527,0.511407568349039,0.886549506214322,0.4,0.4,0.2,0.4,0.4,0.2,0.6,0.4,"No"
"7970",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0.065297369811781,0,0.943661971830986,0.587977676910629,0.555944580806592,0.388888888888889,0.333333333333333,0.5,0.66796205931033,0.821475208488676,0.61507487666706,0.4,0.4,0.2,0.4,0,0.8,1,0.6,"No"
"7971",0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.290408146672629,0,0,0.091928591405816,0.547956184848263,0.444444444444444,0,0,0.815438100161906,0.690673533352182,0.841860852330577,0.2,0,0.2,0.6,0.4,0.6,0.6,0.4,"No"
"7972",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.926277490954917,0,0.0140845070422535,0.194201029250278,0.781797910355344,0.444444444444444,0.666666666666667,0,0.979257453456464,0.40444290357557,0.936981333174481,0.8,0.6,0.6,0.4,0.4,0.8,0.6,0.6,"No"
"7973",1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.500619943900159,0.5,0.577464788732394,0.342922010281183,0.254774993796216,0.333333333333333,0,0,0.995016915190339,0.690673533352182,0.989408295887778,0.6,0.6,0.4,0.8,0.2,0.6,0.2,0.6,"Yes"
"7974",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0.37986300256108,0,0.197183098591549,0.731195992639826,0.502833748632033,0.333333333333333,0,0,0.538494115348279,0.547086245563532,0.562319064338284,0.8,1,0.8,0.4,0.8,0.6,0.4,0.4,"No"
"7975",1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.256941339078824,0.125,0.154929577464789,0.323941190734564,0.42504281091238,0.611111111111111,0.333333333333333,0,0.931825534533988,0.785746574465175,0.935894696297672,0.4,0.4,0.4,0.2,0.6,0.4,0.6,0.2,"No"
"7976",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0.731838692629782,0,0.915492957746479,0.477118881908218,0.578017289723901,0.5,0,0,0.890953872047194,0.27375208497716,0.748302643685646,0.4,0.6,0.4,0.6,0.4,0.4,0.6,0.6,"No"
"7977",0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.134212772876946,0,0.323943661971831,0.0339816568120538,0.483129885727252,0.611111111111111,0.666666666666667,0,0.903118250150548,0.451974190561599,0.814264883458019,0.6,0.6,0.4,0.4,0.6,0.6,0.4,0.8,"No"
"7978",1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0.565714053416806,0.125,0.71830985915493,0.20249436371991,0.808654056088988,0.555555555555556,0,0.5,0.942255122448354,0.440017385159847,0.81603649845306,0.6,0.4,0.4,0.8,0.6,0.8,0.4,0.4,"No"
"7979",0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.756799056872231,0.5,0.169014084507042,0.806146571339422,0.733296571840162,0.777777777777778,0.666666666666667,0,0.951326570788004,0.320976018643006,0.840594157691974,0.2,0.2,0.6,0.2,0.6,0.4,0.2,0.4,"No"
"7980",1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.674407496239685,0,0.0985915492957746,0.196776863627128,0.519696634098258,0.555555555555556,0,1,0.779239497053955,0.726386942443414,0.754310499230251,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.8,"No"
"7981",0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0.489836985243303,0.875,0.676056338028169,0.379602079393786,0.520322377662897,0.277777777777778,1,0,0.653519466160154,0.297459207636765,0.626013049220167,0.6,0.6,0.6,0.2,0.6,0.6,0.4,0.6,"No"
"7982",0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.199520305703484,0,0.915492957746479,0.0792589986628818,0.341485036314023,0.277777777777778,0,0,0.546926215468717,0.273523235213989,0.465987286499124,0.8,0.4,0.6,0.8,0.2,0.4,0.6,0.6,"No"
"7983",0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0.618297491767958,0.25,0.126760563380282,0.26717920302195,0.488216537092192,0.611111111111111,0.666666666666667,1,0.712561633224675,0.594650361309767,0.670868776454053,0.8,1,0.8,0.2,0.8,0.4,0.4,0.6,"No"
"7984",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.159020691898045,0,0.338028169014085,0.0915300514414913,0.427996004277194,0.611111111111111,0,0,0.945685685541304,0.392609800748504,0.822588195890511,0.6,0.8,0.4,0.4,0.4,0.6,0.4,0.6,"No"
"7985",1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0.679306069352413,0,0.507042253521127,0.231088170963538,0.181580560474219,0.777777777777778,0,0,0.876173645567772,0.451980375690334,0.82485379195799,0.6,0.6,0.8,0.4,0.6,0.4,0.6,0.4,"No"
"7986",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0.701674864831904,0.375,0.647887323943662,0.130586644520706,0.69582255177548,0.666666666666667,0,0.5,0.988923598465316,0.654155105967218,0.886559206970274,0.2,0.2,0.4,0.6,0.6,0.4,0.2,0.4,"No"
"7987",1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.154853855847799,0,0.492957746478873,0.652820104849404,0.674534846066518,0.5,0.333333333333333,0,0.599502640892684,0.29732598947941,0.585244470402647,0.6,0.8,0.8,0.4,0.4,0.6,0.4,0.8,"No"
"7988",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0.126621000853693,0.125,0.464788732394366,0.17522029055981,0.229571816329128,0.611111111111111,0.666666666666667,0.5,0.827999271376852,0.332954709884895,0.714128893038245,0.4,0.6,0.6,0.4,0.2,0.4,0.2,0.6,"No"
"7989",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.485365258750356,0.125,0.52112676056338,0.295803250465752,0.068348083298893,0.333333333333333,0.333333333333333,0,0.721120926877157,0.0593595368659341,0.660735324293139,0.2,0.4,0.2,0.8,0.8,0.4,0.2,0.2,"No"
"7990",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0.962417171429733,0,0.112676056338028,0.345087095415028,0.490620792961673,0.5,0.333333333333333,0,0.957910491136625,0.631248719589143,0.892590784453543,0.4,0.4,0.4,0.6,0.4,0,0.4,0.4,"No"
"7991",0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.998140168299524,0.625,0.76056338028169,0.137504535019324,0.499393006152279,0.388888888888889,0,0.5,0.760846720722556,0.344944344046853,0.683420206753941,0.4,0.2,0.4,0.4,0.6,0.2,0.2,0.6,"No"
"7992",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.132708646692955,0.375,0.0140845070422535,0.507222839469089,0.643151660247901,0.611111111111111,0,0,0.740608018325334,0.535068540432703,0.683428640710164,0.4,0.4,0.6,0.6,0.8,0.4,0.6,0.4,"No"
"7993",0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.209805276637262,0,0,0.215168565263405,0.840538175609623,0.611111111111111,0,1,0.91864022761529,0.261684423037323,0.790077986457639,0.6,0.4,0.4,0.6,0,0.4,0.6,0.6,"No"
"7994",0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.378602788731249,0,0.28169014084507,0.10005924330125,0.478246262170515,0.5,0,0.5,0.578532047473866,0.214096994113551,0.498979678718271,0.6,0.8,1,0.8,0.2,0.6,0.6,0.8,"No"
